transaction_id,date,region,country,customer_id,transaction_type,merchant_category,amount,device_type,ip_risk_score,velocity_24h,distance_from_home,time_since_last_txn_minutes,failed_attempts,is_weekend,is_night,is_international,fraud_risk_score,is_fraud,is_anomaly
FRD-003147,2023-09-07,Central,Mexico,CUST-0026,Transfer,Healthcare,80.7,POS,35.3,15,681,8517,8,0,1,0,25.3,0,0
FRD-003148,2022-04-04,Central,India,CUST-0828,Transfer,Utilities,151.79,POS,49.8,13,703,6591,6,1,0,0,15.6,0,0
FRD-003149,2024-07-07,South,Germany,CUST-0069,Withdrawal,Gas Station,122.99,ATM,9.1,37,4874,7376,7,0,1,0,31.3,0,0
FRD-003150,2024-05-03,South,France,CUST-0109,Payment,Travel,1223.86,Desktop,29.8,14,3937,3282,8,0,1,0,29.2,0,0
FRD-003151,2024-05-27,South,Brazil,CUST-0379,Purchase,Entertainment,493.78,Tablet,40.1,3,1167,5572,0,0,0,0,8.4,0,0
FRD-003152,2023-05-29,East,Japan,CUST-0400,Withdrawal,Gas Station,2166.05,Mobile,93.7,47,2829,1977,3,0,0,0,29.9,0,0
FRD-003153,2022-10-06,South,Australia,CUST-0112,Withdrawal,Healthcare,7.24,Tablet,17.1,33,3023,825,0,1,0,0,13.7,0,0
FRD-003154,2022-01-22,West,India,CUST-0379,Payment,Gas Station,107.57,ATM,88.4,22,3340,2812,5,1,0,0,26.4,0,0
FRD-003155,2024-07-01,Central,Canada,CUST-1964,Refund,Restaurant,913.11,Tablet,65.2,22,4603,1964,4,0,1,0,34.1,0,0
FRD-003156,2024-02-12,East,USA,CUST-1029,Refund,Gas Station,399.54,Mobile,34.0,40,431,2035,4,0,0,0,16.7,0,0
FRD-003157,2023-02-28,East,Brazil,CUST-0885,Purchase,Online,352.39,POS,4.3,20,2418,9555,1,0,0,0,9.0,0,0
FRD-003158,2022-10-22,East,France,CUST-1791,Deposit,Utilities,943.16,Mobile,54.0,46,3626,865,0,0,1,0,32.7,0,0
FRD-003159,2024-09-06,South,Japan,CUST-0687,Payment,Restaurant,1232.93,Desktop,88.1,2,4166,7703,1,0,0,0,20.6,0,0
FRD-003160,2022-05-19,North,Japan,CUST-1326,Refund,Travel,310.52,ATM,77.2,26,492,6021,1,0,0,0,18.3,0,0
FRD-003161,2023-02-27,East,Mexico,CUST-1416,Payment,Gas Station,135.43,Mobile,56.0,7,133,5387,6,0,0,0,14.5,0,0
FRD-003162,2023-11-24,East,France,CUST-1930,Withdrawal,Entertainment,49.26,POS,77.7,47,3865,9189,0,0,0,0,26.9,0,0
FRD-003163,2023-03-03,South,Canada,CUST-0687,Transfer,Entertainment,832.04,Desktop,20.4,13,4716,8472,1,0,1,0,23.5,0,0
FRD-003164,2024-04-01,Central,Germany,CUST-1864,Purchase,Healthcare,279.59,Mobile,24.2,19,3242,7496,5,0,0,0,16.0,0,0
FRD-003165,2024-09-01,West,Australia,CUST-1425,Withdrawal,Restaurant,55.24,ATM,47.8,8,351,2181,7,0,0,0,14.5,0,0
FRD-003166,2024-05-05,Central,Australia,CUST-0039,Purchase,Healthcare,137.96,POS,40.3,33,950,6158,6,0,1,1,43.6,0,0
FRD-003167,2022-10-11,Central,USA,CUST-1383,Payment,Utilities,492.53,ATM,19.5,47,1453,10061,6,1,0,0,19.0,0,0
FRD-003168,2024-01-04,East,UK,CUST-0669,Withdrawal,Retail,373.31,Tablet,87.9,40,1751,8883,6,0,0,0,28.3,0,0
FRD-003169,2022-09-14,East,France,CUST-1875,Deposit,Travel,1630.05,Mobile,60.8,14,241,3117,4,0,0,0,15.3,0,0
FRD-003170,2023-03-23,Central,Canada,CUST-1702,Refund,Healthcare,338.51,Desktop,27.0,38,3858,4412,2,1,1,0,28.9,0,0
FRD-003171,2024-12-19,East,Germany,CUST-0283,Deposit,Entertainment,55.12,ATM,42.5,35,3525,4712,4,0,0,0,21.7,0,0
FRD-003172,2024-06-02,East,France,CUST-0345,Purchase,Travel,286.33,ATM,1.6,6,2513,1857,0,1,0,0,5.2,0,0
FRD-003173,2024-10-29,West,USA,CUST-0591,Purchase,Gas Station,70.41,Mobile,5.8,33,2176,5701,6,0,0,0,15.2,0,0
FRD-003174,2024-08-31,West,Mexico,CUST-1518,Transfer,Travel,155.74,Mobile,4.4,31,2980,4714,5,0,0,0,15.1,0,0
FRD-003175,2022-04-17,East,France,CUST-0196,Purchase,Gas Station,529.56,POS,57.3,49,4890,4400,0,0,0,0,25.7,0,0
FRD-003176,2024-04-12,Central,Germany,CUST-0197,Withdrawal,Retail,750.85,Mobile,25.7,31,2262,8657,3,0,1,0,25.7,0,0
FRD-003177,2022-03-03,East,Japan,CUST-0593,Withdrawal,Online,301.37,Mobile,89.7,23,4624,1069,1,0,1,0,35.7,0,0
FRD-003178,2023-06-24,North,France,CUST-1615,Withdrawal,Online,1333.82,Desktop,36.2,47,3547,6040,1,1,0,1,35.9,0,0
FRD-003179,2024-11-24,West,USA,CUST-0315,Transfer,Entertainment,369.55,Tablet,5.7,18,4287,6625,2,1,1,1,37.4,0,0
FRD-003180,2024-12-07,North,USA,CUST-0056,Refund,Retail,91.64,ATM,96.5,34,4506,9019,5,0,0,0,31.8,0,0
FRD-003181,2024-03-16,Central,Germany,CUST-0827,Deposit,Travel,277.62,Mobile,24.7,5,299,4903,9,0,0,0,11.9,0,0
FRD-003182,2023-04-24,Central,India,CUST-0838,Deposit,Entertainment,292.62,Mobile,54.4,10,388,2464,4,0,1,0,23.7,0,0
FRD-003183,2022-12-28,Central,Brazil,CUST-0984,Withdrawal,Entertainment,165.31,Mobile,85.4,8,1888,4840,6,0,0,0,21.7,0,0
FRD-003184,2022-04-28,South,Germany,CUST-0076,Deposit,Online,336.11,Mobile,97.5,1,4851,8717,8,0,0,0,28.1,0,0
FRD-003185,2023-11-17,North,France,CUST-0212,Transfer,Entertainment,529.24,Desktop,79.1,2,3854,8880,5,0,0,0,21.8,0,0
FRD-003186,2024-01-29,South,Japan,CUST-0646,Withdrawal,Online,533.79,Tablet,19.5,21,4441,274,0,0,0,1,28.8,0,0
FRD-003187,2023-04-27,East,UK,CUST-0155,Purchase,Gas Station,37.87,Tablet,59.6,15,1267,5439,2,0,0,0,15.3,0,0
FRD-003188,2023-06-16,North,India,CUST-0525,Withdrawal,Entertainment,367.71,Mobile,83.2,43,3148,764,8,1,0,1,46.8,0,0
FRD-003189,2022-01-13,West,Mexico,CUST-0655,Purchase,Restaurant,25.75,Tablet,19.9,3,2211,319,7,0,0,0,12.2,0,0
FRD-003190,2023-12-12,South,Germany,CUST-1513,Purchase,Online,110.0,POS,33.2,19,1538,8706,6,0,0,0,15.6,0,0
FRD-003191,2022-02-22,North,India,CUST-1206,Payment,Healthcare,403.73,Mobile,84.3,27,4841,2839,1,1,0,0,26.1,0,0
FRD-003192,2024-12-10,North,UK,CUST-1160,Refund,Travel,363.5,POS,10.4,48,4319,9799,3,0,0,0,19.9,0,0
FRD-003193,2022-10-24,Central,Australia,CUST-0291,Payment,Utilities,832.88,Mobile,97.2,25,2804,8916,8,1,1,0,39.8,0,0
FRD-003194,2024-08-29,South,Canada,CUST-0040,Deposit,Gas Station,253.45,POS,23.7,6,133,7410,6,0,0,1,24.5,0,0
FRD-003195,2023-02-14,East,France,CUST-0196,Payment,Restaurant,656.1,Tablet,74.1,26,4962,7819,8,1,0,0,29.8,0,0
FRD-003196,2024-05-06,East,UK,CUST-1762,Refund,Restaurant,155.02,Mobile,62.1,31,2553,1977,1,0,0,0,20.1,0,0
FRD-003197,2022-06-21,West,France,CUST-0823,Withdrawal,Gas Station,93.55,ATM,24.1,46,1192,161,2,1,1,0,26.1,1,0
FRD-003198,2023-11-02,East,India,CUST-0870,Transfer,Gas Station,677.66,Mobile,90.0,5,3785,2833,8,1,0,0,26.2,0,0
FRD-003199,2024-07-09,East,Mexico,CUST-1829,Payment,Online,212.8,POS,37.2,32,2386,2998,7,1,1,0,30.8,0,0
FRD-003200,2024-05-28,Central,Germany,CUST-0512,Refund,Healthcare,1189.78,Tablet,92.3,13,4670,1407,3,0,0,1,40.7,0,0
FRD-003201,2023-06-12,Central,UK,CUST-0422,Purchase,Travel,465.23,ATM,56.8,28,2049,9421,9,0,1,1,48.9,0,0
FRD-003202,2022-01-19,East,USA,CUST-1739,Withdrawal,Utilities,1201.66,Mobile,86.8,20,4935,968,0,0,0,0,24.4,0,0
FRD-003203,2023-10-06,North,Canada,CUST-1516,Payment,Retail,596.4,POS,53.4,17,4829,9955,8,0,1,0,34.7,0,0
FRD-003204,2023-01-28,Central,USA,CUST-1064,Payment,Utilities,1768.72,POS,1.2,9,3091,441,4,0,0,0,9.6,0,0
FRD-003205,2023-10-21,West,Canada,CUST-0289,Refund,Retail,208.59,Desktop,54.2,43,2108,4515,6,0,0,0,24.4,0,0
FRD-003206,2024-04-22,North,Mexico,CUST-0264,Purchase,Healthcare,1209.71,POS,53.6,4,154,3814,3,0,0,0,11.3,0,0
FRD-003207,2024-07-11,North,Australia,CUST-0278,Withdrawal,Healthcare,635.89,Tablet,33.0,1,1589,7291,0,0,1,0,17.5,0,0
FRD-003208,2022-04-29,South,Germany,CUST-1747,Transfer,Travel,171.51,POS,73.6,35,2936,5497,4,0,0,0,25.4,0,0
FRD-003209,2024-08-28,Central,Brazil,CUST-0280,Refund,Entertainment,48.85,POS,3.5,42,672,10003,9,0,0,0,16.7,0,0
FRD-003210,2024-10-21,East,Canada,CUST-0570,Refund,Travel,954.39,Tablet,5.0,16,590,7348,2,0,0,0,6.3,0,0
FRD-003211,2024-08-06,North,France,CUST-0077,Deposit,Gas Station,532.66,Desktop,91.9,41,1268,7944,6,0,0,0,28.4,1,0
FRD-003212,2024-10-20,East,Japan,CUST-0065,Withdrawal,Retail,301.45,POS,23.4,5,626,6550,3,0,1,0,17.7,0,0
FRD-003213,2023-11-26,Central,USA,CUST-0655,Refund,Gas Station,598.68,Tablet,50.3,36,472,10008,9,0,1,0,32.2,0,0
FRD-003214,2023-12-07,South,Canada,CUST-0476,Payment,Online,172.14,Desktop,6.0,25,1244,1182,1,0,0,0,8.5,0,0
FRD-003215,2023-06-06,West,USA,CUST-1780,Withdrawal,Travel,289.47,Tablet,27.4,35,1086,6256,8,1,0,0,18.7,0,0
FRD-003216,2022-11-22,West,France,CUST-1203,Purchase,Retail,766.67,POS,34.2,27,1459,5963,3,0,0,0,15.0,0,0
FRD-003217,2024-06-12,North,Mexico,CUST-0268,Refund,Entertainment,805.57,Desktop,63.1,31,1583,3143,1,1,0,1,33.8,0,0
FRD-003218,2022-06-07,West,Australia,CUST-0378,Purchase,Retail,364.01,ATM,49.8,46,4440,2345,8,1,0,0,29.3,0,0
FRD-003219,2022-02-26,West,France,CUST-1362,Withdrawal,Travel,85.07,Tablet,94.2,16,2664,6772,4,0,0,0,24.3,0,0
FRD-003220,2023-05-10,East,Mexico,CUST-0361,Purchase,Travel,226.2,Tablet,24.2,9,3130,5839,3,0,0,0,12.4,0,0
FRD-003221,2024-12-15,Central,France,CUST-0097,Refund,Travel,719.31,Desktop,21.7,11,109,6782,6,0,1,0,20.1,0,0
FRD-003222,2023-06-16,West,USA,CUST-0763,Deposit,Healthcare,22.5,Tablet,91.2,10,923,4882,0,0,1,0,27.1,0,0
FRD-003223,2022-10-29,West,USA,CUST-0774,Transfer,Online,569.12,Desktop,90.3,24,104,8659,8,0,0,0,24.5,0,0
FRD-003224,2023-01-06,Central,Canada,CUST-0287,Refund,Utilities,796.16,Mobile,79.5,48,3440,9159,4,0,1,0,39.7,0,0
FRD-003225,2024-09-03,North,France,CUST-1342,Purchase,Retail,399.66,Tablet,62.4,47,2645,2126,4,0,1,0,35.7,0,0
FRD-003226,2023-03-07,East,India,CUST-0057,Deposit,Gas Station,176.87,Tablet,39.3,8,3077,7009,3,0,0,0,14.4,0,0
FRD-003227,2024-04-04,North,UK,CUST-0196,Withdrawal,Retail,483.36,POS,32.8,26,122,5806,4,0,0,0,13.3,0,0
FRD-003228,2022-09-24,West,Japan,CUST-1968,Transfer,Restaurant,434.42,POS,60.5,30,1045,9148,3,0,1,1,43.9,0,0
FRD-003229,2024-07-21,West,Brazil,CUST-1359,Refund,Retail,1065.26,Tablet,60.9,17,152,7919,4,0,0,0,15.8,0,0
FRD-003230,2023-02-27,North,France,CUST-1514,Purchase,Restaurant,787.21,Tablet,93.5,25,3276,10006,0,1,0,0,23.9,0,0
FRD-003231,2023-01-05,East,India,CUST-1258,Refund,Healthcare,323.98,Tablet,27.5,42,521,4491,1,0,1,0,24.1,0,0
FRD-003232,2022-05-03,North,Germany,CUST-1552,Deposit,Retail,589.82,Tablet,77.9,1,2407,9219,6,1,0,0,20.0,0,0
FRD-003233,2022-12-27,North,USA,CUST-0095,Transfer,Gas Station,88.45,Tablet,7.4,48,2158,707,4,0,0,1,31.9,0,0
FRD-003234,2022-12-26,North,Brazil,CUST-1742,Refund,Online,412.44,POS,68.9,30,2522,9021,2,0,0,0,21.6,0,0
FRD-003235,2022-10-29,West,Germany,CUST-0155,Transfer,Restaurant,24.58,POS,64.4,17,4549,2854,6,1,0,1,39.4,0,0
FRD-003236,2024-09-14,South,UK,CUST-0234,Purchase,Travel,209.08,Mobile,89.4,7,3969,4045,4,0,0,0,23.8,0,0
FRD-003237,2022-07-31,East,Japan,CUST-1553,Withdrawal,Entertainment,90.61,Tablet,40.5,26,1517,6395,1,0,1,0,24.3,0,0
FRD-003238,2022-08-06,South,Germany,CUST-0426,Refund,Retail,111.49,Tablet,90.0,28,4274,1940,1,0,0,0,26.3,0,0
FRD-003239,2022-06-03,North,Canada,CUST-0525,Transfer,Restaurant,659.83,ATM,68.8,8,4238,4095,6,1,0,0,22.8,0,0
FRD-003240,2024-08-09,Central,Canada,CUST-1095,Purchase,Retail,233.34,ATM,36.0,21,2172,1451,0,1,0,0,12.9,0,0
FRD-003241,2024-01-30,West,Mexico,CUST-0629,Refund,Healthcare,43.5,Tablet,19.1,11,418,1642,3,1,0,0,7.9,0,0
FRD-003242,2024-09-30,Central,Australia,CUST-0429,Purchase,Utilities,1686.77,ATM,71.1,15,3619,1216,2,0,0,0,20.6,0,0
FRD-003243,2024-05-22,Central,Canada,CUST-0458,Purchase,Healthcare,701.06,Mobile,38.7,38,2714,4623,4,1,0,1,35.5,0,0
FRD-003244,2022-09-05,North,USA,CUST-1180,Refund,Gas Station,2542.97,Tablet,90.6,42,1890,1085,0,1,1,0,34.8,0,0
FRD-003245,2024-10-04,North,Canada,CUST-0207,Withdrawal,Utilities,72.37,POS,91.6,40,293,1233,1,0,1,1,47.9,0,0
FRD-003246,2022-08-07,Central,France,CUST-0395,Refund,Restaurant,1609.09,ATM,81.6,4,1618,6790,2,0,0,0,17.0,0,0
FRD-003247,2024-05-16,Central,India,CUST-0467,Purchase,Travel,31.36,Mobile,28.2,41,398,6885,5,0,0,1,31.8,0,0
FRD-003248,2022-12-03,Central,India,CUST-1315,Withdrawal,Healthcare,241.41,Tablet,45.7,18,2192,3049,2,0,1,0,25.2,0,0
FRD-003249,2022-04-28,South,Canada,CUST-0357,Transfer,Entertainment,470.09,POS,85.7,31,4388,2539,3,0,1,0,37.9,0,0
FRD-003250,2023-08-27,West,Brazil,CUST-0745,Transfer,Entertainment,338.87,ATM,9.4,28,2094,4684,4,0,0,0,13.2,0,0
FRD-003251,2022-11-19,North,France,CUST-0372,Deposit,Utilities,287.82,Tablet,9.2,13,2562,9077,1,0,0,0,8.6,0,0
FRD-003252,2024-02-01,East,UK,CUST-1059,Payment,Entertainment,376.85,POS,15.9,11,543,3422,5,1,0,0,9.1,0,0
FRD-003253,2022-08-22,South,UK,CUST-0776,Purchase,Online,147.59,POS,74.4,25,578,9028,2,0,0,0,18.5,0,0
FRD-003254,2023-08-15,East,Canada,CUST-1957,Withdrawal,Retail,0.0,Desktop,73.1,16,3741,810,4,1,0,0,22.8,0,0
FRD-003255,2023-07-04,West,UK,CUST-1993,Refund,Utilities,79.04,Desktop,1.3,19,896,9544,5,0,0,0,9.1,0,0
FRD-003256,2024-04-07,Central,India,CUST-0240,Refund,Retail,67.83,Desktop,58.4,8,3345,9019,7,0,0,1,35.6,0,0
FRD-003257,2023-04-22,East,Mexico,CUST-1632,Payment,Healthcare,176.03,ATM,21.4,36,4923,9493,7,1,0,1,38.0,0,0
FRD-003258,2022-03-08,West,UK,CUST-0440,Refund,Gas Station,342.64,Desktop,33.1,29,4195,2403,5,0,1,0,30.8,0,0
FRD-003259,2024-02-07,North,Australia,CUST-0325,Withdrawal,Restaurant,921.0,Mobile,99.7,11,1887,2345,9,1,0,0,26.7,0,0
FRD-003260,2022-12-26,West,Japan,CUST-0499,Transfer,Utilities,512.32,Tablet,41.2,1,2160,1994,6,1,0,0,14.1,0,0
FRD-003261,2022-08-01,West,Japan,CUST-1502,Purchase,Travel,639.25,Mobile,34.7,40,1094,1260,7,0,0,0,20.1,0,0
FRD-003262,2024-05-20,West,Germany,CUST-1225,Payment,Gas Station,333.82,ATM,77.8,12,362,8937,8,0,0,0,20.6,0,0
FRD-003263,2022-01-17,North,USA,CUST-0521,Refund,Gas Station,270.68,Mobile,64.2,25,4841,8194,3,0,0,0,24.1,0,0
FRD-003264,2023-03-01,Central,France,CUST-0688,Payment,Online,380.62,ATM,83.5,16,2402,5651,4,0,1,0,32.3,0,0
FRD-003265,2023-01-02,South,Australia,CUST-1705,Refund,Healthcare,135.69,POS,28.3,48,950,5985,4,0,0,0,18.3,0,0
FRD-003266,2023-01-19,Central,Brazil,CUST-1762,Refund,Restaurant,758.59,Tablet,14.2,9,3106,7260,2,0,1,0,20.1,0,0
FRD-003267,2022-03-02,North,France,CUST-0844,Payment,Gas Station,711.55,ATM,26.5,11,114,1619,6,0,0,0,10.8,0,0
FRD-003268,2023-01-05,North,Canada,CUST-1392,Transfer,Healthcare,786.24,Tablet,38.6,9,1570,3347,6,0,0,0,14.4,0,0
FRD-003269,2024-04-26,South,Germany,CUST-0581,Withdrawal,Online,215.65,Mobile,24.6,32,1883,7557,7,0,0,0,18.2,0,0
FRD-003270,2022-01-29,West,France,CUST-0683,Transfer,Healthcare,221.06,ATM,64.5,23,1447,2909,1,0,0,0,17.2,0,0
FRD-003271,2022-07-15,South,India,CUST-0259,Transfer,Travel,64.85,ATM,33.8,43,3779,8963,9,0,0,0,26.1,0,0
FRD-003272,2023-06-30,East,Brazil,CUST-0444,Payment,Healthcare,445.67,Tablet,95.1,17,1851,4531,2,1,0,0,21.9,0,0
FRD-003273,2023-01-13,West,Australia,CUST-0624,Payment,Utilities,340.59,Desktop,53.7,39,1875,55,8,0,0,0,24.7,0,0
FRD-003274,2024-03-25,East,Germany,CUST-0381,Payment,Retail,75.15,ATM,23.1,25,3571,4881,5,0,0,0,17.6,0,0
FRD-003275,2023-07-05,East,Canada,CUST-1026,Deposit,Healthcare,113.94,Tablet,67.8,48,2158,4715,3,1,1,0,35.3,0,0
FRD-003276,2024-10-11,West,India,CUST-0819,Payment,Utilities,69.21,Tablet,42.2,13,1411,895,0,1,0,1,26.0,0,0
FRD-003277,2022-06-08,West,Mexico,CUST-0612,Refund,Restaurant,498.08,POS,0.6,13,4214,4272,2,0,0,0,10.5,0,0
FRD-003278,2022-05-05,North,UK,CUST-1583,Refund,Healthcare,101.9,Desktop,50.2,44,4935,4916,6,0,0,1,43.2,0,0
FRD-003279,2024-05-14,North,USA,CUST-1647,Withdrawal,Travel,524.44,ATM,37.8,37,733,3172,3,0,1,1,41.4,0,0
FRD-003280,2022-02-21,West,Germany,CUST-0611,Withdrawal,Retail,334.49,Mobile,52.1,32,1489,6993,2,1,1,0,27.9,0,0
FRD-003281,2022-05-27,Central,France,CUST-1249,Refund,Restaurant,120.2,Tablet,36.2,27,3142,5551,8,1,0,0,21.5,0,0
FRD-003282,2024-07-11,Central,Brazil,CUST-0907,Refund,Online,14.02,ATM,13.0,3,4980,1396,6,0,1,0,24.5,0,0
FRD-003283,2024-08-09,North,Canada,CUST-0877,Transfer,Retail,52.0,POS,68.4,17,1292,4313,1,0,0,0,16.3,0,0
FRD-003284,2022-02-09,East,Canada,CUST-1625,Withdrawal,Entertainment,203.98,POS,44.2,28,1647,8697,1,0,0,1,30.5,0,0
FRD-003285,2023-03-19,North,Brazil,CUST-0011,Payment,Travel,453.67,POS,8.1,9,1329,8135,4,0,1,0,18.0,0,0
FRD-003286,2022-06-14,North,India,CUST-0355,Deposit,Retail,45.84,Tablet,96.8,33,1317,4316,6,0,0,0,27.6,0,0
FRD-003287,2024-03-30,West,Japan,CUST-0541,Payment,Healthcare,362.8,POS,70.3,18,1461,3090,3,0,0,0,18.6,0,0
FRD-003288,2023-02-02,North,Canada,CUST-1196,Refund,Healthcare,660.18,ATM,17.6,36,2473,6698,4,0,0,0,16.5,0,0
FRD-003289,2024-07-01,West,Brazil,CUST-1049,Purchase,Travel,1043.82,ATM,81.8,21,1860,8678,5,0,0,0,23.0,0,0
FRD-003290,2022-03-22,South,Japan,CUST-0881,Refund,Healthcare,891.75,POS,31.4,24,1773,4978,8,0,0,0,18.2,0,0
FRD-003291,2023-12-03,North,Japan,CUST-0880,Transfer,Restaurant,73.79,Mobile,58.8,5,3610,2427,8,0,0,0,21.2,0,0
FRD-003292,2022-01-23,East,Australia,CUST-0396,Refund,Online,2342.11,Desktop,13.8,41,3209,6813,9,1,0,0,21.8,0,0
FRD-003293,2022-03-09,South,Canada,CUST-0549,Withdrawal,Retail,2106.18,Desktop,22.1,24,4240,9741,4,0,1,0,27.5,0,0
FRD-003294,2023-08-20,East,Australia,CUST-0357,Deposit,Restaurant,414.68,Tablet,92.4,32,3834,6862,3,0,0,1,43.3,0,0
FRD-003295,2023-02-11,East,USA,CUST-1527,Deposit,Retail,443.45,POS,93.7,34,975,5424,1,1,1,1,48.1,0,0
FRD-003296,2023-03-04,South,Brazil,CUST-0112,Deposit,Travel,158.95,POS,65.6,16,4931,1043,4,1,0,0,23.4,0,0
FRD-003297,2023-01-14,North,Australia,CUST-1495,Purchase,Restaurant,158.97,POS,10.7,34,4665,2118,7,1,0,0,20.7,0,0
FRD-003298,2024-04-26,Central,India,CUST-1660,Refund,Healthcare,131.36,ATM,88.8,46,3697,6704,4,0,0,0,31.1,0,0
FRD-003299,2024-07-28,East,India,CUST-1195,Payment,Retail,331.93,Desktop,37.3,13,3052,6700,1,0,1,0,23.5,0,0
FRD-003300,2023-01-11,West,USA,CUST-1948,Purchase,Travel,961.45,Desktop,57.5,23,4558,3168,9,0,1,0,36.8,0,0
FRD-003301,2023-06-04,Central,Australia,CUST-0731,Refund,Restaurant,304.79,ATM,60.3,27,3046,4926,2,0,1,0,30.5,0,0
FRD-003302,2023-07-27,North,UK,CUST-0507,Deposit,Restaurant,378.1,ATM,18.2,45,3446,5212,4,0,0,0,19.9,0,0
FRD-003303,2024-02-11,East,UK,CUST-0896,Refund,Retail,1338.47,Desktop,26.6,44,4593,1007,5,0,0,0,23.4,0,0
FRD-003304,2023-04-04,West,UK,CUST-1537,Purchase,Online,191.66,Desktop,54.1,34,4572,8475,4,0,0,0,24.8,1,0
FRD-003305,2022-08-20,South,UK,CUST-0930,Withdrawal,Entertainment,768.82,ATM,2.9,25,1194,8789,5,1,0,0,11.0,0,0
FRD-003306,2024-06-21,West,Australia,CUST-1304,Withdrawal,Restaurant,324.62,Desktop,28.3,46,409,99,6,1,1,0,28.6,0,0
FRD-003307,2022-11-24,North,Canada,CUST-1373,Payment,Travel,545.22,Tablet,29.4,29,4346,7156,0,0,0,0,16.7,0,0
FRD-003308,2023-07-25,West,Australia,CUST-0970,Withdrawal,Gas Station,95.34,POS,45.0,25,4935,7670,1,1,0,0,19.9,0,0
FRD-003309,2024-06-27,South,India,CUST-1281,Purchase,Retail,218.92,Tablet,97.0,5,3125,9544,7,0,0,0,25.5,0,0
FRD-003310,2024-06-06,North,Brazil,CUST-1854,Withdrawal,Travel,700.06,POS,86.9,46,1903,6090,9,0,0,0,31.8,0,0
FRD-003311,2023-05-10,West,France,CUST-1776,Payment,Entertainment,331.19,Mobile,19.6,7,2135,3153,7,0,0,1,27.8,0,0
FRD-003312,2022-01-11,Central,UK,CUST-1682,Purchase,Entertainment,192.16,Mobile,70.3,17,1084,641,2,1,0,0,17.1,0,0
FRD-003313,2023-04-01,West,Germany,CUST-0497,Withdrawal,Retail,606.37,Tablet,28.9,36,2897,6463,7,0,0,0,21.1,0,0
FRD-003314,2022-03-08,Central,France,CUST-0567,Deposit,Gas Station,349.31,POS,89.3,48,4561,1988,4,0,0,0,32.8,0,0
FRD-003315,2024-03-25,South,Canada,CUST-1356,Transfer,Healthcare,466.65,Desktop,33.6,39,4808,3648,1,0,0,0,20.8,0,0
FRD-003316,2023-10-28,South,Canada,CUST-1174,Refund,Online,698.9,Desktop,80.1,35,2509,56,3,0,0,0,25.0,0,0
FRD-003317,2023-06-17,East,Australia,CUST-1127,Purchase,Entertainment,130.76,Desktop,61.7,43,3730,7890,4,0,0,0,26.4,0,0
FRD-003318,2022-05-05,West,USA,CUST-1305,Payment,Gas Station,297.88,Mobile,78.6,29,2636,3174,6,1,1,0,36.0,0,0
FRD-003319,2022-11-17,South,UK,CUST-1281,Withdrawal,Gas Station,1290.99,POS,41.9,17,1140,3000,2,0,1,0,22.9,0,0
FRD-003320,2023-12-18,North,Japan,CUST-0739,Refund,Gas Station,652.22,POS,12.3,44,442,9680,5,0,0,0,15.1,0,0
FRD-003321,2023-10-28,Central,Germany,CUST-0364,Payment,Utilities,59.91,Desktop,63.3,45,2381,2262,0,0,0,0,22.1,0,0
FRD-003322,2022-08-11,West,Germany,CUST-1274,Transfer,Online,46.18,POS,19.0,4,1843,1554,9,1,0,0,13.2,0,0
FRD-003323,2023-03-25,Central,Canada,CUST-0967,Deposit,Restaurant,690.04,Mobile,71.3,14,2639,4388,2,0,0,0,19.0,0,0
FRD-003324,2023-04-06,South,UK,CUST-1701,Transfer,Online,515.83,POS,51.2,32,2138,8640,4,0,0,0,20.3,0,0
FRD-003325,2022-09-18,Central,USA,CUST-0476,Deposit,Travel,567.32,Mobile,2.2,25,4800,9847,8,0,0,1,33.5,0,0
FRD-003326,2024-08-04,Central,Mexico,CUST-0730,Deposit,Restaurant,361.11,ATM,18.3,25,2652,6897,8,1,0,1,32.7,0,0
FRD-003327,2022-11-20,Central,Brazil,CUST-0829,Refund,Gas Station,601.03,ATM,53.0,28,2828,2441,0,0,1,0,27.8,0,0
FRD-003328,2024-10-07,Central,USA,CUST-1710,Deposit,Online,1252.81,Desktop,16.7,3,82,6907,6,0,0,0,7.7,0,0
FRD-003329,2023-01-05,East,Japan,CUST-1586,Deposit,Utilities,278.19,Tablet,1.4,22,4842,7529,4,0,0,0,14.9,0,0
FRD-003330,2022-06-28,West,USA,CUST-0189,Payment,Healthcare,3415.1,Tablet,79.5,14,84,5429,6,1,0,0,19.4,0,0
FRD-003331,2022-11-24,North,Germany,CUST-0686,Withdrawal,Gas Station,354.48,Tablet,54.8,18,1788,5060,5,0,0,1,33.3,0,0
FRD-003332,2022-08-30,North,Australia,CUST-1410,Payment,Healthcare,133.75,ATM,75.4,28,4316,1143,5,0,0,0,27.1,0,0
FRD-003333,2024-03-04,West,France,CUST-0364,Transfer,Travel,694.33,POS,69.2,2,3739,3135,0,0,0,0,16.4,0,0
FRD-003334,2023-04-01,South,UK,CUST-0786,Refund,Online,548.78,ATM,32.3,5,728,9324,2,1,0,1,23.4,0,0
FRD-003335,2023-12-14,Central,India,CUST-1966,Purchase,Travel,302.28,POS,8.0,17,2407,4453,3,0,0,0,10.5,0,0
FRD-003336,2022-04-08,North,India,CUST-0828,Payment,Healthcare,727.75,Tablet,29.5,13,1340,2443,7,0,0,0,14.3,1,0
