transaction_id,date,region,country,customer_id,customer_segment,product,sales_channel,quantity,unit_price,discount_percent,customer_lifetime_value,recency_days,frequency,monetary_value,satisfaction_score,nps_score,revenue,cost,profit,profit_margin
TXN-004066,2022-10-14,North,Japan,CUST-0962,SMB,Enterprise Suite,Online,10,234.96,0,2291.34,247,4,20550.41,3.0,-90,2349.6,1548.88,800.7199999999998,34.08
TXN-004067,2023-02-07,North,Brazil,CUST-0662,SMB,Product C,Online,25,1223.46,0,37092.38,113,18,17074.27,1.5,20,30586.5,15637.68,14948.82,48.87
TXN-004068,2023-06-24,Central,Australia,CUST-0356,Startup,Product B,Direct,36,3907.14,0,35767.3,219,32,5430.27,3.2,85,140657.04,69794.24,70862.8,50.38
TXN-004069,2022-06-06,Central,Australia,CUST-0460,SMB,Product D,Partner,26,3049.63,20,4440.74,344,32,12516.83,3.8,20,63432.3,40250.14,23182.160000000003,36.55
TXN-004070,2022-06-04,North,India,CUST-0715,Individual,Product B,Online,26,1068.56,20,45377.81,360,18,24401.39,1.4,61,22226.05,9039.95,13186.099999999999,59.33
TXN-004071,2022-02-08,East,Germany,CUST-0447,Startup,Enterprise Suite,Online,45,1324.34,25,26335.5,25,39,21589.28,2.4,66,44696.48,21929.12,22767.360000000004,50.94
TXN-004072,2024-11-04,Central,France,CUST-0022,Individual,Product B,Online,13,4093.17,5,45269.71,289,43,4875.9,1.8,43,50550.65,27077.52,23473.13,46.43
TXN-004073,2022-03-05,East,India,CUST-0166,Startup,Premium Plan,Partner,17,1084.97,15,45129.7,103,37,4576.67,4.9,-30,15677.82,9096.25,6581.57,41.98
TXN-004074,2024-04-09,North,USA,CUST-0295,SMB,Basic Plan,Direct,40,1704.08,5,10253.19,79,28,20727.02,2.3,31,64755.04,28933.75,35821.29,55.32
TXN-004075,2023-03-12,Central,Germany,CUST-0744,Individual,Product D,Retail,4,3338.58,5,19338.59,16,39,5052.47,3.8,-5,12686.6,6722.08,5964.52,47.01
TXN-004076,2022-03-17,South,Japan,CUST-0197,Startup,Enterprise Suite,Direct,23,2827.51,15,7164.0,341,2,11374.46,4.7,0,55277.82,31502.28,23775.54,43.01
TXN-004077,2023-06-18,North,India,CUST-0481,SMB,Product E,Partner,35,2331.31,0,38861.41,59,37,4600.89,4.5,73,81595.85,45128.64,36467.21000000001,44.69
TXN-004078,2024-08-24,West,Mexico,CUST-0353,Startup,Premium Plan,Partner,11,4503.72,0,25454.18,194,37,465.11,2.6,-79,49540.92,28355.5,21185.42,42.76
TXN-004079,2022-11-01,East,Australia,CUST-0449,SMB,Product E,Partner,12,1137.57,0,46475.97,125,2,21897.55,2.2,98,13650.84,8173.02,5477.82,40.13
TXN-004080,2024-01-20,North,Brazil,CUST-0238,Individual,Product D,Retail,9,3720.03,15,10806.65,32,19,19497.21,4.2,-88,28458.23,14622.17,13836.06,48.62
TXN-004081,2024-03-14,North,India,CUST-0520,SMB,Product D,Partner,15,837.37,0,34574.2,178,5,11817.65,1.8,-19,12560.55,5264.01,7296.539999999999,58.09
TXN-004082,2023-04-03,Central,Mexico,CUST-0225,Startup,Enterprise Suite,Direct,45,3097.88,0,49467.22,219,44,4073.52,3.9,69,139404.6,58085.28,81319.32,58.33
TXN-004083,2023-08-19,Central,Germany,CUST-0602,Enterprise,Product C,Online,37,4359.59,25,33436.37,100,13,20179.8,4.3,61,120978.62,79557.28,41421.34,34.24
TXN-004084,2022-10-02,Central,USA,CUST-0931,SMB,Basic Plan,Online,5,2316.61,0,3904.31,103,22,9048.25,4.4,-88,11583.05,6987.19,4595.86,39.68
TXN-004085,2024-08-09,West,Brazil,CUST-0702,Government,Enterprise Suite,Partner,19,3635.26,0,29627.01,118,7,16582.53,1.0,56,69069.94,43462.63,25607.310000000005,37.07
TXN-004086,2024-10-23,Central,Canada,CUST-0348,Individual,Premium Plan,Partner,11,4110.95,10,9402.22,243,2,7985.69,3.0,25,40698.4,27619.62,13078.780000000002,32.14
TXN-004087,2024-11-11,North,USA,CUST-0944,SMB,Product C,Retail,9,723.33,15,2009.89,119,14,10863.95,2.4,74,5533.47,3459.32,2074.15,37.48
TXN-004088,2022-07-05,Central,Japan,CUST-0617,SMB,Product C,Online,35,3543.84,0,17080.55,7,25,13433.25,4.9,96,124034.4,75374.51,48659.89,39.23
TXN-004089,2024-03-23,South,Mexico,CUST-0874,SMB,Product C,Retail,27,4603.21,10,13672.15,10,26,19074.21,3.2,-6,111858.0,66748.75,45109.25,40.33
TXN-004090,2024-01-16,Central,India,CUST-0863,Startup,Enterprise Suite,Retail,13,2903.03,0,39544.16,316,5,20818.51,2.7,-90,37739.39,18023.28,19716.11,52.24
TXN-004091,2024-10-25,West,India,CUST-0733,Individual,Product A,Retail,12,971.31,5,18997.19,281,20,11144.31,2.0,-38,11072.93,7609.19,3463.7400000000007,31.28
TXN-004092,2022-01-22,South,UK,CUST-0673,Startup,Product A,Retail,9,678.37,0,36781.46,42,12,5902.7,4.4,1,6105.33,3434.94,2670.39,43.74
TXN-004093,2023-05-05,North,Australia,CUST-0480,Startup,Product E,Direct,42,1335.69,0,1303.83,47,36,3925.87,2.3,-50,56098.98,26177.03,29921.950000000004,53.34
TXN-004094,2022-12-06,North,Japan,CUST-0135,Individual,Product A,Partner,28,562.39,5,1233.2,96,31,8584.62,4.3,87,14959.57,6925.5,8034.07,53.71
TXN-004095,2024-11-18,East,Mexico,CUST-0905,SMB,Product A,Partner,13,2591.3,20,1951.02,246,17,20064.41,4.6,-54,26949.52,17371.12,9578.400000000001,35.54
TXN-004096,2022-10-15,South,India,CUST-0301,Enterprise,Product C,Retail,20,395.04,10,11358.24,224,16,6922.15,1.2,-97,7110.72,3378.04,3732.6800000000003,52.49
TXN-004097,2024-07-02,East,Canada,CUST-0741,Startup,Product C,Retail,13,1155.85,20,19012.4,114,10,1283.25,3.0,-94,12020.84,4957.73,7063.110000000001,58.76
TXN-004098,2022-11-23,South,Brazil,CUST-0729,Government,Product D,Direct,27,2227.56,10,30588.37,32,35,14150.47,2.7,-14,54129.71,28608.83,25520.879999999997,47.15
TXN-004099,2023-01-02,South,Japan,CUST-0400,Individual,Product C,Retail,26,2395.88,0,49302.74,330,33,936.98,2.6,-70,62292.88,40191.69,22101.189999999995,35.48
TXN-004100,2022-10-27,West,Germany,CUST-0983,Startup,Enterprise Suite,Direct,29,2848.72,0,18043.27,153,38,22134.64,2.5,17,82612.88,43316.57,39296.310000000005,47.57
TXN-004101,2024-09-17,East,Canada,CUST-0427,Startup,Product D,Direct,29,3542.79,20,3255.12,217,35,16983.71,3.1,-15,82192.73,52690.82,29501.909999999996,35.89
TXN-004102,2024-01-05,West,Brazil,CUST-0854,Individual,Basic Plan,Retail,22,283.78,10,10147.56,246,27,6495.45,1.5,-71,5618.84,3641.93,1976.9100000000003,35.18
TXN-004103,2022-03-24,South,France,CUST-0964,SMB,Product D,Partner,9,449.07,25,44943.67,272,7,11780.38,4.5,56,3031.22,1992.46,1038.7599999999998,34.27
TXN-004104,2023-03-25,North,Australia,CUST-0690,SMB,Premium Plan,Direct,24,351.25,0,35119.27,350,27,18506.5,3.2,-58,8430.0,4861.33,3568.67,42.33
TXN-004105,2024-09-25,South,Japan,CUST-0669,Government,Product A,Partner,42,2144.59,0,39614.94,261,41,22900.53,2.4,-16,90072.78,54930.1,35142.68,39.02
TXN-004106,2023-04-20,West,Mexico,CUST-0753,Individual,Premium Plan,Partner,19,257.15,0,6646.33,7,12,21873.9,2.0,49,4885.85,2338.16,2547.6900000000005,52.14
TXN-004107,2022-05-09,East,USA,CUST-0369,SMB,Product C,Direct,38,3743.1,0,7181.86,205,46,1831.33,3.5,75,142237.8,61149.36,81088.43999999999,57.01
TXN-004108,2023-06-26,East,Brazil,CUST-0816,SMB,Product A,Online,31,1153.85,0,6056.18,264,33,2120.42,4.1,3,35769.35,20024.9,15744.449999999997,44.02
TXN-004109,2024-01-27,West,Germany,CUST-0484,SMB,Product C,Direct,39,4699.1,5,42929.87,289,13,14983.32,2.8,75,174101.66,70193.36,103908.3,59.68
TXN-004110,2023-04-25,East,India,CUST-0819,Enterprise,Product A,Online,15,2457.7,10,10893.4,318,2,12462.75,4.9,11,33178.95,17907.39,15271.559999999998,46.03
TXN-004111,2022-03-29,Central,USA,CUST-0995,Government,Basic Plan,Direct,32,2259.31,0,32336.01,202,3,7394.13,3.1,84,72297.92,31133.51,41164.41,56.94
TXN-004112,2023-02-28,North,Canada,CUST-0865,SMB,Product A,Direct,46,3913.67,0,26050.24,116,11,24406.71,4.9,49,180028.82,77867.16,102161.66,56.75
TXN-004113,2024-11-26,North,Australia,CUST-0166,Individual,Product A,Partner,48,3580.11,10,27447.3,212,5,18682.05,4.9,54,154660.75,102267.1,52393.649999999994,33.88
TXN-004114,2024-01-10,North,Mexico,CUST-0637,SMB,Enterprise Suite,Partner,46,3056.18,5,10174.05,160,2,17214.2,3.4,-38,133555.07,79085.36,54469.71000000001,40.78
TXN-004115,2024-03-05,East,USA,CUST-0213,Startup,Basic Plan,Retail,29,4678.98,5,31944.68,129,46,4615.11,3.3,-97,128905.9,76514.71,52391.18999999999,40.64
TXN-004116,2024-08-19,East,Germany,CUST-0290,Enterprise,Premium Plan,Partner,34,2140.18,5,2633.48,347,28,7169.88,1.4,-11,69127.81,36039.3,33088.509999999995,47.87
TXN-004117,2024-07-20,South,Brazil,CUST-0708,Individual,Product E,Partner,9,4052.23,20,49676.88,148,13,15164.97,4.7,21,29176.06,15287.56,13888.500000000002,47.6
TXN-004118,2022-04-06,South,Mexico,CUST-0768,Startup,Basic Plan,Partner,35,1931.46,5,1824.57,311,46,19910.35,4.2,-98,64221.05,31528.19,32692.860000000004,50.91
TXN-004119,2022-03-23,North,France,CUST-0089,Startup,Product A,Partner,6,4199.81,20,2982.75,78,35,23283.4,3.0,-20,20159.09,10690.52,9468.57,46.97
TXN-004120,2023-10-26,Central,India,CUST-0684,Enterprise,Product B,Retail,37,1334.4,5,16570.05,262,40,17473.4,2.2,67,46904.16,27023.25,19880.910000000003,42.39
TXN-004121,2022-07-31,South,Australia,CUST-0495,SMB,Product B,Partner,14,1481.87,0,41665.46,52,13,10524.06,4.4,-18,20746.18,9459.78,11286.4,54.4
TXN-004122,2024-12-03,South,USA,CUST-0133,Enterprise,Product B,Online,47,3405.45,0,13230.87,258,12,17307.84,2.2,-19,160056.15,76587.67,83468.48,52.15
TXN-004123,2023-07-15,East,Australia,CUST-0178,SMB,Enterprise Suite,Online,49,1102.93,5,23860.78,221,18,1822.47,3.2,55,51341.39,28156.96,23184.43,45.16
TXN-004124,2023-06-24,Central,Australia,CUST-0205,Startup,Product D,Retail,9,1184.31,5,1389.88,39,18,15042.06,1.8,16,10125.85,5219.21,4906.64,48.46
TXN-004125,2022-12-23,North,Australia,CUST-0161,Startup,Premium Plan,Partner,19,1561.05,10,4404.53,248,17,22376.16,4.2,42,26693.96,17240.19,9453.77,35.42
TXN-004126,2024-02-11,South,Brazil,CUST-0621,Startup,Product A,Online,23,3410.7,0,30594.32,288,39,15959.97,4.0,-50,78446.1,50715.88,27730.22000000001,35.35
TXN-004127,2024-02-15,Central,Australia,CUST-0504,Startup,Basic Plan,Direct,41,4452.47,10,10120.74,254,22,287.75,2.2,53,164296.14,82279.11,82017.03000000001,49.92
TXN-004128,2024-01-19,Central,France,CUST-0104,SMB,Product B,Online,28,3389.11,15,34865.6,116,13,17393.53,1.5,-66,80660.82,43172.78,37488.04000000001,46.48
TXN-004129,2022-06-09,North,Canada,CUST-0813,SMB,Enterprise Suite,Partner,16,4147.68,10,39376.86,197,45,18188.46,1.7,25,59726.59,41389.11,18337.479999999996,30.7
TXN-004130,2024-11-24,Central,Germany,CUST-0426,Enterprise,Product D,Online,26,2740.62,5,42591.54,214,38,13576.61,3.5,-21,67693.31,43881.7,23811.61,35.18
TXN-004131,2023-05-31,Central,Mexico,CUST-0966,Individual,Premium Plan,Direct,38,391.17,25,7123.07,92,19,20420.6,1.6,-86,11148.34,5180.61,5967.7300000000005,53.53
TXN-004132,2024-02-10,Central,France,CUST-0506,Startup,Product B,Online,40,547.31,5,23047.67,32,24,5137.05,2.3,32,20797.78,10067.55,10730.23,51.59
TXN-004133,2023-04-02,South,Mexico,CUST-0311,SMB,Product C,Partner,25,2794.24,0,47380.53,93,19,10283.57,4.4,73,69856.0,29691.88,40164.119999999995,57.5
TXN-004134,2024-11-23,North,Germany,CUST-0241,SMB,Product E,Direct,35,1672.61,15,38718.14,232,21,20208.89,1.3,-77,49760.15,30022.63,19737.52,39.67
TXN-004135,2024-04-11,Central,Canada,CUST-0215,Individual,Product A,Retail,5,1141.81,0,6289.54,131,24,15131.88,3.3,-99,5709.05,2826.37,2882.6800000000003,50.49
TXN-004136,2023-12-24,Central,Japan,CUST-0571,Startup,Product E,Direct,7,2357.97,10,25373.76,318,30,24859.69,2.6,86,14855.21,8333.45,6521.759999999998,43.9
TXN-004137,2023-12-08,South,Mexico,CUST-0049,Startup,Product E,Online,23,3349.16,0,46157.84,223,28,1824.68,1.5,63,77030.68,48563.43,28467.249999999993,36.96
TXN-004138,2024-09-24,North,Mexico,CUST-0019,SMB,Product C,Retail,25,1955.71,0,22281.92,13,48,6183.35,3.0,-56,48892.75,31819.92,17072.83,34.92
TXN-004139,2024-09-14,East,Canada,CUST-0368,SMB,Product C,Direct,1,4022.58,0,41952.17,326,35,5058.22,3.1,-6,4022.58,2001.67,2020.9099999999999,50.24
TXN-004140,2022-01-14,South,USA,CUST-0903,Government,Product C,Direct,22,3705.69,0,25044.26,21,46,24412.17,2.5,-7,81525.18,38412.55,43112.62999999999,52.88
TXN-004141,2024-10-24,North,France,CUST-0268,Individual,Product D,Direct,4,3687.83,0,5787.18,14,38,21744.64,1.2,22,14751.32,9655.64,5095.68,34.54
TXN-004142,2022-10-12,Central,USA,CUST-0366,SMB,Product B,Partner,28,4926.69,0,7818.82,345,17,3414.78,1.8,-64,137947.32,70957.51,66989.81000000001,48.56
TXN-004143,2024-06-19,North,USA,CUST-0694,Individual,Basic Plan,Retail,48,1511.39,15,2810.45,327,48,8909.72,2.6,17,61664.71,39872.37,21792.339999999997,35.34
TXN-004144,2022-12-06,North,USA,CUST-0163,Individual,Product A,Retail,14,3241.39,15,10168.08,107,34,1409.67,2.1,84,38572.54,17162.04,21410.5,55.51
TXN-004145,2023-04-17,North,Australia,CUST-0179,SMB,Product C,Direct,33,4284.62,15,44733.9,128,9,15850.93,1.6,-16,120183.59,80952.4,39231.19,32.64
TXN-004146,2022-06-07,East,India,CUST-0848,SMB,Enterprise Suite,Retail,4,2918.65,15,32684.8,32,13,8346.75,2.9,39,9923.41,5407.64,4515.7699999999995,45.51
TXN-004147,2024-11-19,North,Mexico,CUST-0881,SMB,Premium Plan,Online,42,3958.04,5,37073.42,169,14,6513.35,2.6,21,157925.8,71230.86,86694.93999999999,54.9
TXN-004148,2023-07-30,East,USA,CUST-0916,Enterprise,Product A,Online,11,2101.54,20,31272.24,288,26,13125.62,3.7,62,18493.55,10366.01,8127.539999999999,43.95
TXN-004149,2023-03-10,Central,France,CUST-0516,Startup,Premium Plan,Direct,39,2972.93,5,19633.69,81,21,19909.23,3.2,49,110147.06,72807.73,37339.33,33.9
TXN-004150,2022-11-04,East,India,CUST-0033,SMB,Basic Plan,Online,32,325.55,5,11234.63,182,44,10157.55,1.7,16,9896.72,5114.6,4782.119999999999,48.32
TXN-004151,2023-01-18,Central,India,CUST-0827,Individual,Product A,Direct,4,4929.55,10,46317.92,358,20,18960.48,3.8,-29,17746.38,8046.54,9699.84,54.66
TXN-004152,2022-11-19,Central,USA,CUST-0066,Government,Product A,Online,1,4010.09,0,25984.07,190,11,11208.69,2.9,54,4010.09,2297.65,1712.44,42.7
TXN-004153,2024-01-12,East,Brazil,CUST-0346,Enterprise,Product C,Direct,26,4350.6,15,24314.44,255,42,5441.6,1.5,-1,96148.26,62529.07,33619.189999999995,34.97
TXN-004154,2022-08-31,South,USA,CUST-0441,SMB,Product C,Direct,33,3486.76,5,49807.15,341,35,11210.52,1.1,-94,109309.93,47703.52,61606.409999999996,56.36
TXN-004155,2023-04-17,West,Brazil,CUST-0117,Individual,Product B,Retail,17,970.95,0,19504.53,299,48,13497.56,3.5,-98,16506.15,6807.51,9698.640000000001,58.76
TXN-004156,2024-04-29,North,USA,CUST-0633,Individual,Basic Plan,Retail,27,203.59,0,42779.2,166,31,11593.33,3.5,-97,5496.93,2291.6,3205.3300000000004,58.31
TXN-004157,2023-11-08,West,France,CUST-0233,Individual,Product C,Direct,42,4330.05,0,43186.03,256,18,6930.67,4.3,-93,181862.1,85319.99,96542.11,53.09
TXN-004158,2022-08-21,North,Brazil,CUST-0124,SMB,Product C,Retail,5,2011.84,20,12017.18,198,14,4709.04,4.0,-56,8047.36,3236.57,4810.789999999999,59.78
TXN-004159,2024-09-13,North,Australia,CUST-0576,SMB,Product A,Retail,7,1356.13,25,5194.56,213,49,23679.11,4.5,100,7119.68,3763.48,3356.2000000000003,47.14
TXN-004160,2024-09-07,Central,India,CUST-0230,Startup,Product B,Partner,25,2830.28,0,48793.2,45,5,7507.41,2.2,47,70757.0,43114.0,27643.0,39.07
TXN-004161,2024-09-08,North,USA,CUST-0499,Government,Product E,Online,8,2133.45,0,21581.89,302,17,17663.7,2.7,32,17067.6,10464.78,6602.819999999998,38.69
TXN-004162,2023-03-08,North,India,CUST-0265,SMB,Product C,Retail,34,3275.75,0,609.91,360,21,8583.29,1.2,73,111375.5,65824.42,45551.08,40.9
TXN-004163,2022-11-27,East,USA,CUST-0349,Individual,Enterprise Suite,Direct,41,2444.78,15,25201.38,13,14,24244.11,2.6,-32,85200.58,41651.16,43549.42,51.11
TXN-004164,2024-04-21,West,Mexico,CUST-0804,SMB,Product C,Partner,4,3501.3,0,31155.37,52,3,24708.14,1.9,-66,14005.2,8694.17,5311.030000000001,37.92
TXN-004165,2022-02-15,East,Mexico,CUST-0364,Government,Product E,Partner,12,4274.45,20,38916.37,265,31,20644.9,4.2,92,41034.72,23510.69,17524.030000000002,42.71
TXN-004166,2023-05-15,North,UK,CUST-0788,Startup,Product A,Retail,31,1018.01,10,47175.63,325,25,14578.69,3.6,42,28402.48,18698.88,9703.599999999999,34.16
TXN-004167,2022-03-30,Central,USA,CUST-0048,SMB,Basic Plan,Direct,11,1680.69,20,45800.95,43,47,13597.48,4.1,-84,14790.07,8036.95,6753.12,45.66
TXN-004168,2022-09-19,East,UK,CUST-0789,Startup,Product B,Direct,37,2212.24,5,47036.72,7,44,8291.14,3.4,-25,77760.24,35306.59,42453.65000000001,54.6
TXN-004169,2022-11-26,East,Canada,CUST-0899,SMB,Product A,Direct,44,4812.19,10,2090.19,230,17,3138.51,3.4,73,190562.72,112507.44,78055.28,40.96
TXN-004170,2022-10-03,South,Canada,CUST-0571,SMB,Basic Plan,Direct,36,1858.4,10,35732.82,44,26,2068.62,1.9,88,60212.16,26808.58,33403.58,55.48
TXN-004171,2024-11-15,North,India,CUST-0274,Enterprise,Product D,Direct,45,1936.44,15,11679.97,172,17,11689.64,3.7,70,74068.83,51029.24,23039.590000000004,31.11
TXN-004172,2022-03-22,Central,Brazil,CUST-0918,Enterprise,Product C,Online,22,3284.69,15,9783.86,102,19,24471.84,1.6,21,61423.7,37528.99,23894.71,38.9
TXN-004173,2022-10-28,East,USA,CUST-0155,SMB,Basic Plan,Direct,1,2125.04,5,40115.77,223,27,6247.26,2.1,-22,2018.79,1265.57,753.22,37.31
TXN-004174,2022-04-25,East,Germany,CUST-0874,Individual,Enterprise Suite,Direct,4,4758.56,10,21147.92,68,7,10332.72,1.7,-10,17130.82,10343.26,6787.5599999999995,39.62
TXN-004175,2022-12-07,Central,USA,CUST-0707,Startup,Basic Plan,Online,36,4477.62,20,45871.7,122,26,16071.35,4.8,13,128955.46,55356.44,73599.02,57.07
TXN-004176,2023-06-13,North,USA,CUST-0895,Enterprise,Product D,Retail,8,2591.37,20,2600.54,77,5,8841.49,4.6,-79,16584.77,8948.98,7635.790000000001,46.04
TXN-004177,2023-01-04,South,Germany,CUST-0528,Individual,Product C,Partner,25,3241.64,10,40207.95,300,2,190.38,4.5,36,72936.9,43428.42,29508.479999999996,40.46
TXN-004178,2024-11-24,East,Canada,CUST-0619,Startup,Product D,Online,28,337.25,0,7273.3,296,16,9965.81,4.8,-54,9443.0,4426.94,5016.06,53.12
TXN-004179,2024-04-10,South,UK,CUST-0686,Government,Product E,Partner,38,3493.87,0,9240.57,205,45,20135.57,3.5,-98,132767.06,80171.47,52595.59,39.61
TXN-004180,2022-02-08,West,India,CUST-0107,Startup,Product C,Partner,36,3550.64,20,24128.91,318,11,23604.6,4.6,79,102258.43,66055.43,36203.0,35.4
TXN-004181,2023-08-04,North,Canada,CUST-0724,SMB,Enterprise Suite,Online,36,1828.04,0,20081.7,171,39,6949.76,2.2,-70,65809.44,31751.67,34057.770000000004,51.75
TXN-004182,2022-06-25,West,Germany,CUST-0052,SMB,Product C,Direct,43,1137.43,0,24565.53,218,23,23048.98,2.5,-88,48909.49,22492.54,26416.949999999997,54.01
TXN-004183,2023-03-20,West,USA,CUST-0949,Startup,Product D,Partner,41,4579.64,0,47031.31,305,35,21692.0,2.9,-99,187765.24,124854.12,62911.119999999995,33.51
TXN-004184,2024-07-08,West,Canada,CUST-0969,Enterprise,Premium Plan,Direct,46,2162.19,10,33040.75,193,6,10227.42,1.4,10,89514.67,35945.36,53569.31,59.84
TXN-004185,2024-08-23,North,France,CUST-0449,Enterprise,Product B,Retail,4,3285.85,5,14870.31,333,37,216.48,4.3,-94,12486.23,5952.49,6533.74,52.33
TXN-004186,2024-09-13,North,Mexico,CUST-0819,Enterprise,Product D,Online,13,214.98,0,9058.98,153,1,21137.41,1.5,-72,2794.74,1458.91,1335.8299999999997,47.8
TXN-004187,2022-12-16,Central,USA,CUST-0469,SMB,Product C,Partner,38,2099.63,0,21292.29,41,33,7240.64,4.2,31,79785.94,48005.44,31780.5,39.83
TXN-004188,2023-03-26,South,Japan,CUST-0986,SMB,Premium Plan,Direct,45,4095.43,15,22856.23,23,18,18921.58,4.7,31,156650.2,109517.14,47133.06000000001,30.09
TXN-004189,2024-04-21,South,Germany,CUST-0862,SMB,Product C,Partner,25,1968.5,20,30264.07,186,3,14330.71,3.3,-13,39370.0,20127.74,19242.26,48.88
TXN-004190,2022-10-20,Central,Australia,CUST-0774,Enterprise,Basic Plan,Retail,3,3035.65,0,13667.13,216,19,5619.45,1.7,48,9106.95,6235.01,2871.9400000000005,31.54
TXN-004191,2023-01-08,Central,Brazil,CUST-0114,Startup,Premium Plan,Retail,32,1088.79,0,38491.71,43,10,16240.47,2.7,72,34841.28,17770.18,17071.1,49.0
TXN-004192,2024-11-12,West,Australia,CUST-0999,Startup,Product B,Partner,39,2111.8,10,5373.78,361,20,19144.52,1.6,26,74124.18,45116.33,29007.84999999999,39.13
TXN-004193,2023-06-26,Central,Canada,CUST-0109,SMB,Product A,Online,1,4641.81,15,28242.44,113,11,11913.68,1.5,55,3945.54,1773.95,2171.59,55.04
TXN-004194,2022-12-10,East,USA,CUST-0801,Enterprise,Product B,Retail,11,2853.94,15,31364.82,231,32,18722.97,4.0,-93,26684.34,14359.44,12324.9,46.19
TXN-004195,2023-12-03,South,Brazil,CUST-0626,Enterprise,Product A,Direct,2,4514.56,10,10738.16,110,40,10183.8,2.6,-59,8126.21,5374.53,2751.6800000000003,33.86
TXN-004196,2024-07-17,Central,Brazil,CUST-0625,SMB,Enterprise Suite,Retail,5,4515.0,20,41387.56,138,20,24508.26,1.0,44,18060.0,8957.73,9102.27,50.4
TXN-004197,2022-05-21,East,India,CUST-0801,SMB,Product C,Direct,22,4723.53,0,30963.89,105,32,6071.23,1.2,36,103917.66,44846.79,59070.87,56.84
TXN-004198,2023-04-16,East,Australia,CUST-0879,SMB,Basic Plan,Partner,46,4482.19,0,32463.25,316,43,19468.58,4.3,88,206180.74,114804.32,91376.41999999998,44.32
TXN-004199,2024-02-14,East,USA,CUST-0971,Startup,Premium Plan,Direct,13,66.24,10,25138.3,140,37,18765.09,3.5,-17,775.01,412.2,362.81,46.81
TXN-004200,2024-02-29,East,India,CUST-0105,Startup,Product E,Partner,48,4673.37,15,45524.91,255,22,13283.13,4.4,-32,190673.5,89399.54,101273.96,53.11
TXN-004201,2022-09-28,West,UK,CUST-0844,SMB,Product E,Retail,23,730.42,5,34849.42,349,4,8823.42,2.1,-2,15959.68,10719.87,5239.8099999999995,32.83
TXN-004202,2022-08-11,East,Australia,CUST-0576,SMB,Product D,Online,47,247.63,25,19400.86,75,13,11199.42,2.3,-60,8728.96,5067.21,3661.749999999999,41.95
TXN-004203,2022-02-03,West,Mexico,CUST-0043,Startup,Product B,Retail,31,324.17,15,12310.99,233,6,15774.24,3.5,56,8541.88,4306.41,4235.469999999999,49.58
TXN-004204,2023-02-19,West,Mexico,CUST-0520,Individual,Premium Plan,Retail,35,1777.14,10,4017.55,212,29,13305.71,3.7,-47,55979.91,39120.97,16858.940000000002,30.12
TXN-004205,2024-12-06,East,India,CUST-0108,Individual,Product B,Retail,38,3122.98,0,8685.36,58,2,19062.35,1.1,59,118673.24,52366.92,66306.32,55.87
TXN-004206,2024-10-29,South,UK,CUST-0172,Startup,Premium Plan,Retail,41,2041.44,0,49637.81,38,25,9080.98,4.6,92,83699.04,54771.43,28927.609999999993,34.56
TXN-004207,2024-05-09,East,France,CUST-0646,SMB,Product E,Online,35,176.49,15,20634.96,262,32,2770.4,4.2,20,5250.58,2463.51,2787.0699999999997,53.08
TXN-004208,2022-11-03,East,France,CUST-0121,SMB,Product A,Retail,45,2408.59,0,44985.02,212,26,12689.32,1.5,-58,108386.55,51142.42,57244.130000000005,52.81
TXN-004209,2022-07-17,East,Mexico,CUST-0892,Individual,Product B,Direct,13,2238.55,0,8943.18,138,26,6549.39,1.0,-32,29101.15,15989.59,13111.560000000001,45.06
TXN-004210,2022-12-30,South,Japan,CUST-0211,Enterprise,Product A,Online,7,3796.4,20,21555.36,282,38,15454.29,4.1,14,21259.84,12725.77,8534.07,40.14
TXN-004211,2024-09-01,North,Germany,CUST-0933,Government,Product A,Online,5,1434.08,20,48045.66,58,22,13056.04,4.6,-1,5736.32,3482.74,2253.58,39.29
TXN-004212,2022-03-21,North,Germany,CUST-0371,Startup,Product A,Direct,29,1126.78,0,5011.05,273,10,19490.84,2.3,-85,32676.62,13287.56,19389.059999999998,59.34
TXN-004213,2024-12-24,West,Japan,CUST-0161,Startup,Product A,Partner,8,1316.9,15,29902.22,53,23,14423.16,2.3,48,8954.92,4352.61,4602.31,51.39
TXN-004214,2024-10-27,West,India,CUST-0746,Enterprise,Basic Plan,Retail,8,1553.51,0,45999.01,206,4,10825.91,3.1,60,12428.08,7434.24,4993.84,40.18
TXN-004215,2022-08-29,South,Germany,CUST-0300,Startup,Product D,Online,7,3015.87,0,47509.33,5,16,3084.41,3.7,53,21111.09,14079.42,7031.67,33.31
TXN-004216,2022-07-10,Central,Germany,CUST-0726,SMB,Product D,Retail,19,2384.05,10,42377.37,323,42,3091.52,3.6,30,40767.26,24499.79,16267.470000000001,39.9
TXN-004217,2024-09-14,North,Australia,CUST-0453,Enterprise,Basic Plan,Retail,39,1717.63,15,42868.75,107,33,16044.74,4.0,-78,56939.43,27317.51,29621.920000000002,52.02
TXN-004218,2022-09-24,West,Australia,CUST-0781,SMB,Product E,Direct,23,1902.86,0,32783.06,243,13,22030.76,1.5,-12,43765.78,24173.23,19592.55,44.77
TXN-004219,2022-01-03,North,Japan,CUST-0519,Individual,Premium Plan,Direct,36,1886.07,0,11410.94,148,46,10428.21,3.1,81,67898.52,40350.25,27548.270000000004,40.57
