transaction_id,date,region,department,category,sub_category,cost_center,budget_amount,actual_amount,forecast_amount,quarter,fiscal_year,variance,variance_percent,forecast_accuracy
FIN-001529,2023-01-20,North,HR,Interest,Salaries,CC-300,457297.98,540973.08,414172.71,Q4,2023,83675.09999999998,18.3,76.56
FIN-001530,2022-05-21,Central,HR,Marketing,Rent,CC-200,74484.3,386132.0,161327.25,Q3,2024,311647.7,418.41,41.78
FIN-001531,2023-07-24,North,Engineering,Depreciation,Materials,CC-300,434931.97,120922.5,210688.97,Q4,2022,-314009.47,-72.2,25.77
FIN-001532,2024-05-16,North,Customer Support,Marketing,Services,CC-300,262002.14,222400.49,155340.42,Q3,2022,-39601.65000000002,-15.12,69.85
FIN-001533,2022-12-03,West,HR,Operating Expenses,Materials,CC-100,97620.04,368610.9,505415.43,Q1,2024,270990.86000000004,277.6,62.89
FIN-001534,2023-09-22,North,Engineering,Revenue,Other,CC-300,106472.78,435310.03,236609.33,Q1,2022,328837.25,308.85,54.35
FIN-001535,2022-07-29,East,Finance,Administrative,Travel,CC-300,268316.59,320435.56,218374.53,Q2,2022,52118.96999999997,19.42,68.15
FIN-001536,2022-10-29,North,Marketing,Operating Expenses,Software,CC-500,399381.67,409272.85,438164.78,Q4,2023,9891.179999999993,2.48,92.94
FIN-001537,2024-08-02,South,Customer Support,R&D,Other,CC-500,407222.93,269039.33,395869.39,Q2,2024,-138183.59999999998,-33.93,52.86
FIN-001538,2022-08-08,West,Engineering,COGS,Materials,CC-300,126631.74,162572.53,479296.59,Q3,2023,35940.78999999999,28.38,-94.82
FIN-001539,2022-08-14,West,Marketing,R&D,Salaries,CC-300,358388.56,389978.78,394468.09,Q1,2023,31590.22000000003,8.81,98.85
FIN-001540,2023-05-08,North,Sales,Marketing,Other,CC-100,245004.26,454962.3,186344.28,Q2,2024,209958.03999999998,85.7,40.96
FIN-001541,2022-02-03,South,Marketing,Revenue,Rent,CC-200,313984.8,180239.09,163227.26,Q4,2022,-133745.71,-42.6,90.56
FIN-001542,2024-08-01,South,Marketing,Marketing,Materials,CC-500,73534.64,239732.38,358814.22,Q3,2024,166197.74,226.01,50.33
FIN-001543,2023-01-19,West,R&D,Operating Expenses,Travel,CC-400,222830.87,191096.65,75249.2,Q3,2022,-31734.22,-14.24,39.38
FIN-001544,2023-07-01,Central,Marketing,COGS,Salaries,CC-300,70394.14,86885.1,54387.12,Q1,2022,16490.960000000006,23.43,62.6
FIN-001545,2022-02-28,South,Sales,Administrative,Rent,CC-400,256249.04,423496.84,414964.02,Q1,2024,167247.80000000002,65.27,97.99
FIN-001546,2024-09-02,North,R&D,Interest,Rent,CC-100,40112.33,284481.46,333947.0,Q4,2023,244369.13,609.21,82.61
FIN-001547,2024-12-23,East,Customer Support,R&D,Equipment,CC-400,75468.55,95808.98,120841.36,Q3,2023,20340.429999999993,26.95,73.87
FIN-001548,2024-07-16,Central,HR,Operating Expenses,Utilities,CC-200,169310.16,195680.67,351114.19,Q1,2024,26370.51000000001,15.58,20.57
FIN-001549,2023-12-22,North,Engineering,Revenue,Services,CC-200,260469.24,409484.25,167140.6,Q4,2024,149015.01,57.21,40.82
FIN-001550,2023-06-28,North,Finance,Operating Expenses,Materials,CC-100,66165.61,213146.53,154199.33,Q2,2022,146980.91999999998,222.14,72.34
FIN-001551,2022-08-31,Central,Marketing,Operating Expenses,Rent,CC-500,440732.63,46897.32,148718.51,Q1,2023,-393835.31,-89.36,-117.12
FIN-001552,2022-06-22,East,Marketing,Depreciation,Services,CC-300,147357.94,65154.95,267959.21,Q1,2024,-82202.99,-55.78,-211.26
FIN-001553,2023-12-27,Central,Engineering,Revenue,Rent,CC-400,296072.96,548975.95,490031.86,Q1,2022,252902.98999999993,85.42,89.26
FIN-001554,2024-06-02,West,Engineering,R&D,Software,CC-100,79585.34,239954.62,493646.02,Q1,2024,160369.28,201.51,-5.72
FIN-001555,2023-03-11,North,Operations,Depreciation,Services,CC-200,371930.89,352778.3,288203.51,Q3,2022,-19152.590000000026,-5.15,81.7
FIN-001556,2022-11-05,West,Sales,COGS,Services,CC-200,274437.27,343672.65,452818.57,Q4,2023,69235.38,25.23,68.24
FIN-001557,2024-03-23,West,Engineering,Operating Expenses,Software,CC-100,467757.38,98028.03,267171.04,Q4,2024,-369729.35,-79.04,-72.55
FIN-001558,2024-10-25,West,Sales,Interest,Travel,CC-100,346735.69,224255.99,260444.23,Q2,2024,-122479.70000000001,-35.32,83.86
FIN-001559,2024-06-01,East,HR,Interest,Other,CC-100,490968.13,395217.06,28508.22,Q3,2024,-95751.07,-19.5,7.21
FIN-001560,2024-11-06,North,Sales,Marketing,Materials,CC-400,408092.28,238214.45,389745.37,Q4,2023,-169877.83000000002,-41.63,36.39
FIN-001561,2023-11-15,West,R&D,R&D,Utilities,CC-200,269717.22,327387.53,334626.87,Q2,2022,57670.310000000056,21.38,97.79
FIN-001562,2022-04-19,West,Marketing,R&D,Other,CC-100,120265.55,209018.76,196612.46,Q2,2023,88753.21,73.8,94.06
FIN-001563,2024-06-22,West,Finance,Administrative,Utilities,CC-300,176802.66,151673.81,84104.52,Q3,2024,-25128.850000000006,-14.21,55.45
FIN-001564,2023-07-13,South,Marketing,Administrative,Software,CC-100,193971.17,18152.61,515085.81,Q4,2023,-175818.56,-90.64,-2637.53
FIN-001565,2024-01-28,North,Sales,Revenue,Utilities,CC-100,457444.03,237961.46,426343.31,Q2,2022,-219482.57000000004,-47.98,20.84
FIN-001566,2022-07-20,West,Customer Support,R&D,Rent,CC-400,136107.31,222919.17,329530.28,Q2,2023,86811.86000000002,63.78,52.17
FIN-001567,2022-04-11,East,Operations,Administrative,Utilities,CC-500,363862.63,257596.12,17496.06,Q2,2024,-106266.51000000001,-29.21,6.79
FIN-001568,2024-02-23,South,Marketing,Marketing,Rent,CC-200,298183.22,11537.54,453454.26,Q1,2024,-286645.68,-96.13,-3730.25
FIN-001569,2024-05-15,South,Operations,R&D,Salaries,CC-100,94202.37,288410.17,320610.01,Q2,2024,194207.8,206.16,88.84
FIN-001570,2023-02-02,Central,HR,Depreciation,Services,CC-400,141465.04,72019.55,89741.53,Q2,2024,-69445.49,-49.09,75.39
FIN-001571,2023-08-26,East,Operations,COGS,Equipment,CC-500,149138.27,276954.33,425014.91,Q3,2022,127816.06000000003,85.7,46.54
FIN-001572,2023-01-23,Central,Customer Support,Revenue,Travel,CC-500,97805.6,193404.78,317427.93,Q4,2023,95599.18,97.74,35.87
FIN-001573,2024-04-04,South,Operations,Marketing,Equipment,CC-500,394398.39,31724.81,280248.67,Q1,2022,-362673.58,-91.96,-683.37
FIN-001574,2022-12-28,Central,HR,Interest,Services,CC-100,163489.72,97751.55,80516.59,Q2,2023,-65738.17,-40.21,82.37
FIN-001575,2023-07-20,Central,R&D,COGS,Salaries,CC-100,271548.44,147847.31,139163.77,Q3,2024,-123701.13,-45.55,94.13
FIN-001576,2024-12-20,Central,Operations,Revenue,Equipment,CC-400,371031.38,134474.12,361831.18,Q3,2023,-236557.26,-63.76,-69.07
FIN-001577,2024-10-07,West,Customer Support,Revenue,Other,CC-200,484673.13,335111.36,187921.25,Q1,2023,-149561.77000000002,-30.86,56.08
FIN-001578,2024-11-28,South,Finance,COGS,Rent,CC-400,455984.84,31925.35,186086.17,Q2,2024,-424059.49000000005,-93.0,-382.88
FIN-001579,2024-06-06,Central,Customer Support,R&D,Materials,CC-500,113933.16,248536.78,101116.3,Q3,2024,134603.62,118.14,40.68
FIN-001580,2022-08-12,East,Finance,Depreciation,Salaries,CC-300,448106.42,450503.55,114174.46,Q4,2024,2397.1300000000047,0.53,25.34
FIN-001581,2022-04-13,West,HR,Marketing,Services,CC-200,424605.67,162730.21,353557.38,Q3,2023,-261875.46,-61.67,-17.27
FIN-001582,2023-05-25,South,R&D,Interest,Other,CC-400,24659.39,335808.1,480061.59,Q2,2024,311148.70999999996,1261.79,57.04
FIN-001583,2022-08-16,South,HR,Marketing,Utilities,CC-200,443457.73,507922.76,36752.41,Q1,2022,64465.03000000003,14.54,7.24
FIN-001584,2023-03-26,North,Operations,Operating Expenses,Services,CC-300,271879.08,435382.51,260607.39,Q2,2023,163503.43,60.14,59.86
FIN-001585,2022-08-24,South,Marketing,Interest,Services,CC-500,103872.31,458611.37,497597.26,Q2,2024,354739.06,341.51,91.5
FIN-001586,2022-04-19,Central,HR,Operating Expenses,Salaries,CC-400,497708.49,245376.28,282511.98,Q3,2022,-252332.21,-50.7,84.87
FIN-001587,2022-03-15,North,Sales,Revenue,Services,CC-200,162825.07,53347.77,225323.88,Q3,2023,-109477.30000000002,-67.24,-222.37
FIN-001588,2023-06-30,South,Marketing,Operating Expenses,Materials,CC-200,101951.47,271800.14,157381.01,Q3,2022,169848.67,166.6,57.9
FIN-001589,2023-05-04,West,Customer Support,Marketing,Materials,CC-100,94773.89,47505.87,394536.68,Q2,2023,-47268.02,-49.87,-630.5
FIN-001590,2022-05-15,South,Engineering,Marketing,Rent,CC-500,267900.66,277530.26,466465.58,Q4,2024,9629.600000000035,3.59,31.92
FIN-001591,2024-12-25,West,Customer Support,Interest,Equipment,CC-400,95643.74,277442.65,514811.25,Q2,2022,181798.91000000003,190.08,14.44
FIN-001592,2022-07-26,South,Finance,Interest,Materials,CC-500,264714.52,450899.55,166810.68,Q1,2024,186185.02999999997,70.33,37.0
FIN-001593,2023-07-19,South,Finance,Operating Expenses,Software,CC-100,371236.06,304179.93,74011.63,Q3,2023,-67056.13,-18.06,24.33
FIN-001594,2023-04-09,Central,Finance,Operating Expenses,Rent,CC-300,474834.83,62572.13,378778.85,Q3,2023,-412262.7,-86.82,-405.35
FIN-001595,2024-04-08,South,R&D,Administrative,Travel,CC-500,190123.64,255685.92,433558.96,Q2,2022,65562.28,34.48,30.43
FIN-001596,2024-03-13,Central,Marketing,Administrative,Utilities,CC-100,488192.09,404899.58,455043.89,Q2,2024,-83292.51000000001,-17.06,87.62
FIN-001597,2024-03-15,North,HR,Depreciation,Other,CC-300,494565.79,64560.27,317740.51,Q3,2023,-430005.51999999996,-86.95,-292.16
FIN-001598,2022-07-27,South,Sales,Revenue,Salaries,CC-500,298133.64,273603.72,499729.94,Q1,2024,-24529.920000000042,-8.23,17.35
FIN-001599,2023-03-27,Central,Engineering,Marketing,Services,CC-300,158215.5,281622.31,66278.58,Q3,2024,123406.81,78.0,23.53
FIN-001600,2023-07-04,West,Finance,Depreciation,Travel,CC-400,427998.41,512633.23,166371.0,Q1,2024,84634.82,19.77,32.45
FIN-001601,2024-10-11,North,Customer Support,Administrative,Rent,CC-200,36091.87,429232.48,162146.11,Q3,2022,393140.61,1089.28,37.78
FIN-001602,2023-02-26,North,Marketing,R&D,Other,CC-300,225925.49,140487.67,212788.31,Q3,2024,-85437.81999999998,-37.82,48.54
FIN-001603,2022-12-17,West,R&D,Depreciation,Salaries,CC-200,320551.67,445811.66,392700.92,Q1,2022,125259.98999999999,39.08,88.09
FIN-001604,2023-02-21,North,Sales,Interest,Other,CC-400,490843.89,240369.29,19338.73,Q2,2023,-250474.6,-51.03,8.05
FIN-001605,2023-12-13,West,HR,Marketing,Materials,CC-300,350742.03,278275.09,17871.3,Q3,2024,-72466.94,-20.66,6.42
FIN-001606,2023-08-13,East,R&D,Interest,Travel,CC-200,123255.18,208593.8,79136.65,Q2,2022,85338.62,69.24,37.94
FIN-001607,2023-08-13,Central,Engineering,Interest,Services,CC-300,428205.54,57181.95,103920.86,Q1,2022,-371023.58999999997,-86.65,18.26
FIN-001608,2022-01-07,South,Customer Support,Depreciation,Materials,CC-100,332281.37,544607.45,514461.16,Q3,2022,212326.07999999996,63.9,94.46
FIN-001609,2022-07-13,North,Finance,Revenue,Software,CC-300,433584.8,54894.11,140807.03,Q1,2022,-378690.69,-87.34,-56.51
FIN-001610,2023-01-15,East,HR,COGS,Rent,CC-300,350977.03,53239.21,242770.23,Q2,2022,-297737.82,-84.83,-256.0
FIN-001611,2024-10-27,West,Marketing,Administrative,Software,CC-500,180343.51,72844.42,23817.51,Q2,2022,-107499.09000000001,-59.61,32.7
FIN-001612,2024-09-03,South,Finance,Operating Expenses,Rent,CC-500,67123.79,158062.77,484477.11,Q3,2022,90938.98,135.48,-106.51
FIN-001613,2023-09-18,West,Marketing,Interest,Utilities,CC-400,348958.78,303429.61,33070.19,Q4,2024,-45529.17000000004,-13.05,10.9
FIN-001614,2023-05-04,West,HR,COGS,Rent,CC-400,109552.42,427713.41,470086.28,Q4,2022,318160.99,290.42,90.09
FIN-001615,2022-12-15,West,R&D,Operating Expenses,Software,CC-400,42058.61,421963.16,111351.65,Q4,2023,379904.55,903.27,26.39
FIN-001616,2023-10-08,North,R&D,Depreciation,Salaries,CC-200,153444.25,280073.46,473454.09,Q4,2023,126629.21000000002,82.52,30.95
FIN-001617,2022-05-23,East,Engineering,Depreciation,Rent,CC-400,165333.73,466395.22,177970.49,Q3,2022,301061.49,182.09,38.16
FIN-001618,2022-12-08,North,Finance,Operating Expenses,Other,CC-400,496333.46,19430.5,252641.21,Q4,2023,-476902.96,-96.09,-1100.23
FIN-001619,2023-01-19,South,Finance,Interest,Services,CC-500,286092.64,29810.57,372298.29,Q3,2023,-256282.07,-89.58,-1048.88
FIN-001620,2023-11-12,East,Customer Support,R&D,Software,CC-300,495103.81,358040.07,388757.35,Q3,2023,-137063.74,-27.68,91.42
FIN-001621,2024-07-21,South,Operations,Depreciation,Utilities,CC-400,388496.59,259956.58,26389.32,Q2,2023,-128540.01000000004,-33.09,10.15
FIN-001622,2022-10-18,North,Sales,R&D,Materials,CC-400,252287.68,281540.62,18940.86,Q4,2024,29252.940000000002,11.6,6.73
FIN-001623,2022-01-27,Central,Finance,Interest,Services,CC-300,149253.6,126211.59,173373.33,Q2,2022,-23042.01000000001,-15.44,62.63
FIN-001624,2024-08-29,Central,Sales,Operating Expenses,Services,CC-500,119854.37,461784.69,270419.26,Q4,2022,341930.32,285.29,58.56
FIN-001625,2024-05-26,East,HR,Marketing,Software,CC-500,124808.33,280719.79,455297.15,Q3,2024,155911.45999999996,124.92,37.81
FIN-001626,2023-11-16,Central,Operations,Revenue,Equipment,CC-300,432115.44,122264.22,101467.06,Q4,2024,-309851.22,-71.71,82.99
FIN-001627,2022-02-12,West,HR,Revenue,Salaries,CC-500,204226.24,83010.73,199436.78,Q3,2022,-121215.51,-59.35,-40.25
FIN-001628,2022-12-30,Central,Customer Support,Operating Expenses,Travel,CC-500,231056.5,547481.14,231488.13,Q2,2023,316424.64,136.95,42.28
FIN-001629,2023-06-25,Central,Engineering,Interest,Other,CC-100,312424.95,402261.87,258219.62,Q3,2024,89836.91999999998,28.75,64.19
FIN-001630,2022-06-07,West,HR,Revenue,Equipment,CC-200,37461.73,296698.81,369177.16,Q1,2023,259237.08,692.01,75.57
FIN-001631,2022-12-16,West,Engineering,Revenue,Software,CC-300,242628.42,315035.95,473960.46,Q3,2024,72407.53,29.84,49.55
FIN-001632,2022-01-20,South,R&D,Marketing,Travel,CC-200,17833.05,67769.66,74961.02,Q1,2023,49936.61,280.02,89.39
FIN-001633,2023-12-23,North,Marketing,Administrative,Equipment,CC-300,374977.66,399059.89,249274.0,Q4,2024,24082.23000000004,6.42,62.47
FIN-001634,2024-08-28,East,Operations,Marketing,Travel,CC-100,21195.64,506232.79,512246.98,Q4,2024,485037.14999999997,2288.38,98.81
FIN-001635,2022-01-03,West,Customer Support,Operating Expenses,Software,CC-300,355490.91,494282.05,315164.31,Q3,2024,138791.14,39.04,63.76
FIN-001636,2024-09-27,East,Sales,Administrative,Materials,CC-300,108401.23,435033.24,442631.21,Q4,2023,326632.01,301.32,98.25
FIN-001637,2023-05-22,South,Marketing,Depreciation,Utilities,CC-300,408145.27,361771.12,463651.7,Q4,2024,-46374.15000000002,-11.36,71.84
FIN-001638,2024-08-25,Central,Customer Support,Revenue,Rent,CC-100,165053.48,152829.76,45301.24,Q1,2022,-12223.720000000001,-7.41,29.64
FIN-001639,2022-08-13,North,Engineering,Operating Expenses,Software,CC-500,453211.12,194831.67,254754.9,Q2,2022,-258379.44999999998,-57.01,69.24
FIN-001640,2022-04-03,North,Finance,Marketing,Salaries,CC-400,371941.03,458835.38,500512.4,Q2,2023,86894.34999999998,23.36,90.92
FIN-001641,2022-02-05,West,Sales,Revenue,Equipment,CC-200,112904.97,396457.33,85270.87,Q3,2024,283552.36,251.14,21.51
FIN-001642,2023-08-19,Central,Marketing,Depreciation,Services,CC-200,443492.6,544792.58,105289.86,Q3,2024,101299.97999999998,22.84,19.33
FIN-001643,2023-04-13,North,Marketing,Interest,Equipment,CC-200,20023.54,54160.49,267595.31,Q2,2022,34136.95,170.48,-294.08
FIN-001644,2024-12-11,East,Customer Support,Marketing,Software,CC-400,314179.86,196525.35,77049.75,Q4,2023,-117654.50999999998,-37.45,39.21
FIN-001645,2024-10-27,Central,R&D,Interest,Salaries,CC-500,422223.86,484777.58,448409.49,Q1,2022,62553.72000000003,14.82,92.5
FIN-001646,2022-12-09,West,Marketing,COGS,Other,CC-100,73457.87,22049.37,398782.12,Q1,2023,-51408.5,-69.98,-1608.59
FIN-001647,2022-10-28,East,R&D,Administrative,Materials,CC-300,32163.98,190092.52,443130.52,Q3,2022,157928.53999999998,491.01,-33.11
FIN-001648,2022-07-12,North,HR,Depreciation,Salaries,CC-300,445502.17,536027.02,216068.89,Q2,2023,90524.85000000003,20.32,40.31
FIN-001649,2022-07-24,East,Finance,Interest,Materials,CC-500,155241.24,304288.64,339581.53,Q1,2024,149047.40000000002,96.01,88.4
FIN-001650,2023-09-16,Central,R&D,Depreciation,Rent,CC-100,335959.01,175077.86,176130.85,Q3,2024,-160881.15000000002,-47.89,99.4
FIN-001651,2023-11-19,East,Marketing,Revenue,Materials,CC-300,420422.01,512132.78,41278.0,Q4,2023,91710.77000000002,21.81,8.06
FIN-001652,2024-07-15,West,Marketing,COGS,Travel,CC-100,64039.07,196102.39,404939.88,Q3,2023,132063.32,206.22,-6.49
FIN-001653,2024-10-01,North,R&D,COGS,Services,CC-500,194949.21,80344.89,505527.15,Q4,2023,-114604.31999999999,-58.79,-429.2
FIN-001654,2023-12-20,East,Marketing,Interest,Other,CC-500,366189.24,321930.3,155122.11,Q4,2023,-44258.94,-12.09,48.18
FIN-001655,2023-06-12,East,Operations,Marketing,Services,CC-500,47594.82,395163.97,155980.69,Q3,2023,347569.14999999997,730.27,39.47
FIN-001656,2024-09-23,South,Finance,Marketing,Services,CC-300,376713.63,50998.45,114543.09,Q3,2022,-325715.18,-86.46,-24.6
FIN-001657,2023-06-04,Central,Marketing,R&D,Other,CC-100,441508.33,345173.65,226986.27,Q3,2023,-96334.68,-21.82,65.76
FIN-001658,2024-01-17,West,Sales,Interest,Services,CC-200,399462.55,209539.01,200990.95,Q1,2024,-189923.53999999998,-47.54,95.92
FIN-001659,2024-07-28,North,Operations,Administrative,Materials,CC-200,127146.96,75534.08,461172.15,Q4,2023,-51612.880000000005,-40.59,-410.55
FIN-001660,2022-01-28,East,R&D,Revenue,Equipment,CC-300,420920.51,352574.61,412830.68,Q4,2024,-68345.90000000002,-16.24,82.91
FIN-001661,2023-12-24,South,Customer Support,Administrative,Utilities,CC-400,348151.42,153844.98,458967.34,Q4,2024,-194306.43999999997,-55.81,-98.33
FIN-001662,2023-09-09,Central,HR,R&D,Salaries,CC-400,376121.2,99984.67,478853.13,Q1,2022,-276136.53,-73.42,-278.93
FIN-001663,2023-11-15,West,HR,Administrative,Other,CC-500,376303.85,58807.79,356092.25,Q1,2024,-317496.06,-84.37,-405.52
FIN-001664,2024-11-26,South,Marketing,Operating Expenses,Services,CC-100,230462.2,225534.88,337745.11,Q4,2023,-4927.320000000007,-2.14,50.25
FIN-001665,2024-09-18,Central,Finance,Depreciation,Travel,CC-200,451531.53,344426.94,247198.23,Q4,2024,-107104.59000000003,-23.72,71.77
FIN-001666,2022-08-19,North,Finance,Operating Expenses,Materials,CC-500,70717.6,536709.86,51372.83,Q4,2022,465992.26,658.95,9.57
FIN-001667,2023-07-07,West,Engineering,Depreciation,Salaries,CC-300,479771.04,191216.84,237048.13,Q4,2023,-288554.19999999995,-60.14,76.03
FIN-001668,2024-11-29,North,Engineering,Depreciation,Travel,CC-400,13289.48,339972.9,194277.99,Q4,2024,326683.42000000004,2458.21,57.15
FIN-001669,2022-02-12,Central,R&D,Administrative,Software,CC-300,386453.41,71737.03,202376.91,Q3,2023,-314716.38,-81.44,-82.11
FIN-001670,2022-10-30,East,R&D,Marketing,Materials,CC-100,101204.96,515368.03,265230.89,Q2,2024,414163.07,409.23,51.46
FIN-001671,2024-04-20,East,Sales,Operating Expenses,Salaries,CC-100,41645.31,409430.68,278449.54,Q3,2023,367785.37,883.14,68.01
FIN-001672,2023-03-28,East,Sales,COGS,Utilities,CC-100,254649.18,393667.45,119377.42,Q2,2022,139018.27000000002,54.59,30.32
FIN-001673,2022-10-18,North,Operations,Administrative,Software,CC-400,261747.06,304848.06,149431.63,Q2,2022,43101.0,16.47,49.02
FIN-001674,2024-01-02,North,Finance,Depreciation,Other,CC-400,337662.62,313360.53,112832.26,Q3,2024,-24302.089999999967,-7.2,36.01
FIN-001675,2024-10-16,North,Sales,Operating Expenses,Services,CC-500,301319.06,250150.4,385297.91,Q3,2022,-51168.66,-16.98,45.97
FIN-001676,2022-03-05,East,Engineering,R&D,Other,CC-300,25312.86,32741.11,501800.55,Q1,2024,7428.25,29.35,-1332.63
FIN-001677,2023-05-16,Central,Finance,Revenue,Software,CC-200,110149.71,46210.75,134063.0,Q4,2022,-63938.96000000001,-58.05,-90.11
FIN-001678,2024-06-01,East,R&D,Interest,Rent,CC-200,360843.96,112007.58,450331.68,Q3,2024,-248836.38,-68.96,-202.05
FIN-001679,2024-01-07,Central,R&D,Depreciation,Utilities,CC-200,471786.75,109984.17,382153.09,Q4,2023,-361802.58,-76.69,-147.46
FIN-001680,2023-02-27,Central,Engineering,Marketing,Utilities,CC-400,385382.26,39002.61,165468.36,Q4,2024,-346379.65,-89.88,-224.25
FIN-001681,2022-07-02,Central,Marketing,Revenue,Rent,CC-500,492949.43,277194.56,277235.7,Q4,2024,-215754.87,-43.77,99.99
FIN-001682,2023-02-01,West,R&D,Marketing,Software,CC-100,70901.93,283822.78,320698.14,Q3,2024,212920.85000000003,300.3,87.01
FIN-001683,2024-02-13,North,Customer Support,Administrative,Equipment,CC-100,479643.42,332874.64,403201.97,Q3,2023,-146768.77999999997,-30.6,78.87
FIN-001684,2022-08-10,Central,Operations,Operating Expenses,Other,CC-500,193268.56,434685.51,287166.86,Q2,2022,241416.95,124.91,66.06
FIN-001685,2023-07-15,Central,Customer Support,Operating Expenses,Rent,CC-400,284597.18,515331.8,344082.87,Q1,2022,230734.62,81.07,66.77
FIN-001686,2024-07-09,Central,Customer Support,Marketing,Software,CC-200,488453.7,521847.51,172785.39,Q2,2023,33393.81,6.84,33.11
FIN-001687,2024-12-15,North,Marketing,Revenue,Software,CC-300,229297.87,495641.74,72007.46,Q1,2022,266343.87,116.16,14.53
FIN-001688,2022-12-25,West,Sales,Interest,Rent,CC-400,164197.5,409945.06,39706.1,Q2,2023,245747.56,149.67,9.69
FIN-001689,2023-06-28,North,Engineering,COGS,Utilities,CC-200,397467.62,371361.65,158124.46,Q2,2022,-26105.969999999972,-6.57,42.58
FIN-001690,2023-12-16,East,Finance,Marketing,Equipment,CC-100,355319.75,71708.23,350233.81,Q2,2024,-283611.52,-79.82,-288.42
FIN-001691,2023-11-10,North,Finance,Administrative,Software,CC-500,20701.12,363762.4,54533.89,Q4,2024,343061.28,1657.21,14.99
FIN-001692,2024-03-11,North,Sales,COGS,Materials,CC-500,247719.65,93029.14,386564.0,Q4,2024,-154690.51,-62.45,-215.53
FIN-001693,2024-05-04,South,Operations,R&D,Other,CC-200,462360.61,412098.38,217101.5,Q3,2023,-50262.22999999998,-10.87,52.68
FIN-001694,2023-07-20,South,Engineering,Marketing,Salaries,CC-400,278081.45,95809.6,248207.22,Q3,2023,-182271.85,-65.55,-59.06
FIN-001695,2023-09-26,West,Customer Support,Marketing,Rent,CC-200,310592.58,377373.67,117855.52,Q1,2022,66781.08999999997,21.5,31.23
FIN-001696,2023-01-26,North,Sales,Interest,Equipment,CC-400,249032.54,47158.28,365313.63,Q1,2023,-201874.26,-81.06,-574.65
FIN-001697,2022-03-26,South,Customer Support,COGS,Services,CC-100,297126.34,177879.48,504916.75,Q1,2022,-119246.86000000002,-40.13,-83.85
FIN-001698,2024-12-01,North,Finance,Administrative,Travel,CC-500,154920.8,210806.27,213953.86,Q2,2024,55885.47,36.07,98.51
FIN-001699,2023-12-05,Central,Marketing,Interest,Equipment,CC-400,109593.68,178007.61,68049.84,Q3,2022,68413.93,62.43,38.23
FIN-001700,2022-09-09,South,Operations,COGS,Other,CC-100,202165.73,176438.33,17760.24,Q1,2022,-25727.400000000023,-12.73,10.07
FIN-001701,2024-06-06,South,R&D,Interest,Travel,CC-300,123826.39,296581.38,451614.44,Q1,2024,172754.99,139.51,47.73
FIN-001702,2024-07-20,South,Engineering,Interest,Equipment,CC-200,456212.96,454390.79,369415.28,Q4,2024,-1822.170000000042,-0.4,81.3
FIN-001703,2023-12-12,North,Sales,Interest,Materials,CC-400,82813.51,481348.7,441506.15,Q2,2023,398535.19,481.24,91.72
FIN-001704,2023-08-14,Central,Marketing,Administrative,Equipment,CC-200,127613.19,47824.47,209655.35,Q1,2022,-79788.72,-62.52,-238.39
FIN-001705,2022-08-14,North,HR,Operating Expenses,Equipment,CC-200,396781.41,112265.95,332614.79,Q4,2023,-284515.45999999996,-71.71,-96.27
FIN-001706,2022-01-18,South,Engineering,Interest,Materials,CC-500,59991.63,175639.69,207192.52,Q1,2022,115648.06,192.77,82.04
FIN-001707,2024-10-18,Central,Finance,Interest,Software,CC-200,400457.44,378601.46,176939.44,Q1,2022,-21855.97999999998,-5.46,46.74
FIN-001708,2022-10-29,South,Finance,Revenue,Rent,CC-300,293358.74,226120.77,310656.13,Q4,2024,-67237.97,-22.92,62.61
FIN-001709,2024-08-13,West,HR,Administrative,Equipment,CC-500,235671.27,266415.21,120635.93,Q2,2024,30743.94000000003,13.05,45.28
FIN-001710,2022-11-04,Central,Engineering,Depreciation,Rent,CC-200,436590.53,433162.76,381509.94,Q3,2022,-3427.7700000000186,-0.79,88.08
FIN-001711,2024-12-07,West,R&D,Operating Expenses,Other,CC-300,205357.12,355915.87,332825.02,Q3,2023,150558.75,73.32,93.51
FIN-001712,2023-08-17,East,Sales,Operating Expenses,Other,CC-400,144002.35,326401.95,216709.42,Q2,2023,182399.6,126.66,66.39
FIN-001713,2022-11-30,South,Engineering,COGS,Software,CC-100,276077.4,322346.75,154775.98,Q2,2022,46269.34999999998,16.76,48.02
FIN-001714,2023-09-14,East,Engineering,Administrative,Services,CC-300,283304.25,116057.74,192832.35,Q4,2024,-167246.51,-59.03,33.85
FIN-001715,2024-09-24,North,Operations,Interest,Utilities,CC-400,70191.46,68006.13,168144.02,Q4,2022,-2185.3300000000017,-3.11,-47.25
FIN-001716,2023-08-14,West,Operations,Interest,Rent,CC-400,394805.99,185039.99,193636.46,Q3,2024,-209766.0,-53.13,95.35
FIN-001717,2022-05-13,East,HR,Interest,Materials,CC-400,193360.51,424490.29,17137.89,Q3,2024,231129.77999999997,119.53,4.04
FIN-001718,2023-08-27,East,Customer Support,Depreciation,Utilities,CC-100,71777.58,470459.66,182918.1,Q2,2022,398682.07999999996,555.44,38.88
FIN-001719,2022-02-01,South,Finance,Depreciation,Rent,CC-200,58721.5,440202.38,285357.51,Q1,2022,381480.88,649.64,64.82
FIN-001720,2024-07-18,Central,Marketing,Marketing,Other,CC-200,286940.24,93530.73,255510.87,Q3,2023,-193409.51,-67.4,-73.18
